item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,kpi_score,,inventory_value,days_of_inventory,inventory_coverage_days,stockout_risk,holding_cost_exposure,safety_stock,reorder_quantity,excess_inventory_flag,slow_moving_flag,fast_moving_flag,forecast_accuracy_gap,demand_growth_pct,supplier_id
ITM11518,Pharma,234,47,11,5,49.86,9.25,0.43,L90,A,156,4.66,180.92,0.23,1,0.88,986,1.61,0.72,12/15/24,138.06,0.698,,42335.28,4.693140794,11.86440678,Low,53.82,34.12798751,0,YES,YES,NO,210.96,,SUP001
ITM11519,Automotive,498,52,3,7,39.23,4.7,0.27,L39,A,97,4.4,178.46,1.98,3,0.93,79,8.54,0.75,8/10/24,87.71,0.592,,88873.08,12.69436656,39.74461293,Medium,986.04,20.51780142,0,YES,NO,NO,186.9,,SUP012
ITM11520,Pharma,406,72,4,7,15.24,7.56,0.43,L84,A,49,1.63,25.23,0.58,0,0.8,470,2.77,0.54,4/13/24,95.38,0.647,,10243.38,26.64041995,29.79660306,Low,235.48,33.00310185,0,YES,YES,NO,11.3,,SUP003
ITM11521,Automotive,296,28,5,9,14.61,5.7,0.29,L53,D,143,4.95,189.62,0.23,0,0.86,52,14.01,0.26,11/17/24,242.97,0.788,,56127.52,20.26009582,8.527801786,Low,68.08,28.215,0,YES,NO,YES,140.7,,SUP011
ITM11522,Groceries,83,59,6,9,33.69,2.94,0.57,L15,B,105,3.51,24.62,0.73,7,0.74,570,3.11,0.98,3/16/24,166.34,0.572,,2043.46,2.463639062,3.492845978,Medium,60.59,14.553,0,NO,YES,NO,69.49,,SUP008
ITM11523,Electronics,365,42,12,7,44.9,6.88,0.7,L18,A,172,1.79,193.07,1.94,3,0.71,569,1.45,0.35,10/31/24,140.35,0.377,,70470.55,8.129175947,18.20448878,Medium,708.1,30.03456888,0,YES,YES,NO,173.95,,SUP015
ITM11524,Groceries,311,22,11,7,29.32,9.6,0.82,L6,C,70,3.56,96,1.61,5,0.99,570,4.67,0.82,5/12/24,278.78,0.563,,29856,10.60709413,7.809025038,Medium,500.71,41.90870077,0,YES,YES,NO,73.54,,SUP013
ITM11525,Groceries,264,87,12,3,26.84,7.81,0.3,L5,B,14,3.5,154.56,1.01,4,0.79,937,3.45,0.31,6/12/24,279.7,0.485,,40803.84,9.836065574,6.607079013,Medium,266.64,22.32007273,0,YES,YES,NO,91.82,,SUP010
ITM11526,Apparel,489,71,8,8,8.86,6.24,0.25,L39,A,46,3.23,144.17,0.68,9,0.78,450,12.08,0.42,2/4/24,229.27,0.553,,70499.13,55.19187359,14.9299952,Medium,332.52,29.12148568,0,YES,NO,YES,167.25,,SUP008
ITM11527,Apparel,81,52,3,7,36.06,9.91,0.12,L64,B,148,3.7,108.51,0.9,5,0.99,713,5.05,0.65,2/14/24,160.22,0.605,,8789.31,2.24625624,3.538884034,Medium,72.9,43.26200256,0,NO,NO,NO,92.2,,SUP011
ITM11528,Apparel,445,58,14,9,35.41,3.02,0.31,L15,A,115,1.71,127.7,0.13,3,0.92,703,4.43,0.53,7/17/24,43.82,0.676,,56826.5,12.56707145,71.08626198,Medium,57.85,14.949,0,YES,YES,NO,204.05,,SUP004
ITM11529,Apparel,351,45,11,8,48.38,1.09,0.12,L13,C,108,4.91,190.48,1.46,3,0.88,999,14.93,0.97,10/11/24,215.31,0.763,,66858.48,7.255064076,11.41145325,Medium,512.46,5.086926184,0,YES,NO,YES,123.35,,SUP005
ITM11530,Automotive,189,19,8,7,15.71,0.81,0.41,L31,B,177,4.36,186.2,0.29,6,0.91,897,3.1,0.88,7/22/24,246.38,0.65,,35191.8,12.03055379,5.369754038,Medium,54.81,3.536046627,0,YES,YES,NO,136.41,,SUP009
ITM11531,Pharma,464,15,6,5,38.07,7.25,0.23,L69,A,17,3.86,134.32,1.09,0,0.91,323,2.19,0.94,10/9/24,257.09,0.69,,62324.48,12.1880746,12.63370804,Low,505.76,26.74896318,0,YES,YES,NO,9.4,,SUP004
ITM11532,Electronics,288,66,6,6,22.27,8.39,0.62,L18,A,96,0.62,134.97,1.18,8,0.93,521,5.28,0.71,6/15/24,178.74,0.52,,38871.36,12.93219578,11.27895267,Medium,339.84,33.90951125,0,YES,NO,NO,22.85,,SUP010
ITM11533,Groceries,286,10,5,8,28.37,6.53,0.45,L50,C,93,3.16,56.92,0.1,9,0.72,984,6.67,0.38,5/21/24,188.88,0.519,,16279.12,10.08107155,10.59932232,Medium,28.6,30.47488806,0,YES,NO,NO,9.71,,SUP013
ITM11534,Automotive,73,80,9,5,41.01,9.1,0.18,L59,C,20,3.68,167.44,1.96,2,0.82,421,11.65,0.61,9/23/24,215.69,0.605,,12223.12,1.780053645,2.369140897,High,143.08,33.57456068,7,NO,NO,NO,71.38,,SUP012
ITM11535,Electronics,35,67,5,2,11.88,7.13,0.46,L48,A,80,4.34,130.19,0.67,3,0.79,480,14.38,0.81,8/22/24,263.44,0.785,,4556.65,2.946127946,0.930003037,High,23.45,16.63751545,32,NO,NO,YES,180.28,,SUP007
ITM11536,Automotive,27,30,4,9,17.8,4.02,0.29,L86,A,103,4.76,166.99,0.25,8,0.72,588,11.69,0.25,1/7/24,23.17,0.565,,4508.73,1.516853933,8.157099698,High,6.75,19.899,3,NO,NO,NO,101.43,,SUP012
ITM11537,Automotive,123,89,12,3,38.89,2.22,0.71,L96,D,132,4.62,134.99,1.72,4,0.82,397,11.17,0.89,12/24/24,173.33,0.639,,16603.77,3.162766778,4.967403219,Medium,211.56,6.344502108,0,NO,NO,NO,98.9,,SUP007
ITM11538,Groceries,78,65,10,3,28.95,9.28,0.43,L90,D,150,2.33,66.87,0.39,3,0.88,120,14.88,0.71,11/15/24,117.04,0.817,,5215.86,2.694300518,4.66507177,Medium,30.42,26.52116197,0,NO,NO,YES,85.61,,SUP010
ITM11539,Pharma,332,96,6,6,5.53,1.48,0.23,L70,B,115,4.53,46,0.15,5,0.75,531,11.72,0.78,10/27/24,251.62,0.747,,15272,60.03616637,9.23614975,Medium,49.8,5.981653952,0,YES,NO,YES,212.91,,SUP015
ITM11540,Apparel,59,29,10,7,22.08,5.66,0.41,L54,B,58,0.5,24.62,1.04,0,0.79,780,2.95,0.76,9/24/24,48.81,0.645,,1452.58,2.672101449,8.461380865,Low,61.36,24.70867149,0,YES,YES,NO,105.75,,SUP014
ITM11541,Pharma,256,63,3,5,29.75,3.48,0.3,L76,D,16,2.08,121.34,0.35,9,0.89,851,7.46,0.88,8/2/24,273.81,0.638,,31063.04,8.605042017,6.54468427,Medium,89.6,12.83950233,0,YES,NO,NO,65.56,,SUP002
ITM11542,Groceries,462,34,7,2,45.57,3.08,0.82,L96,A,110,1.01,63.97,1.97,0,0.87,305,8.05,0.27,2/27/24,45.96,0.538,,29554.14,10.13824885,70.36553525,Low,910.14,7.187033324,0,YES,NO,NO,273.03,,SUP009
ITM11543,Groceries,405,37,11,5,10.24,6.64,0.99,L94,C,162,4.47,129.8,0.12,4,0.96,152,5.27,0.5,7/31/24,35.9,0.67,,52569,39.55078125,78.96935933,Medium,48.6,24.49836076,0,YES,NO,NO,35.78,,SUP013
ITM11544,Groceries,113,14,3,9,40.49,2.7,0.12,L20,B,160,4.68,21.14,0.2,4,0.94,196,3.3,0.6,3/17/24,110.48,0.652,,2388.82,2.790812546,7.159666908,Medium,22.6,13.365,0,YES,YES,NO,172.95,,SUP001
ITM11545,Electronics,241,30,13,9,7.4,9.21,0.72,L54,A,60,1.65,81.38,1.68,8,0.99,951,10.96,0.64,3/16/24,298.47,0.544,,19612.58,32.56756757,5.652159346,Medium,404.88,45.5895,0,YES,NO,NO,246.67,,SUP003
ITM11546,Pharma,223,27,6,7,12.87,4.36,0.34,L84,C,14,2.15,59.51,0.56,0,0.88,719,4.88,0.95,10/17/24,193.8,0.775,,13270.73,17.32711733,8.054695562,Low,124.88,19.03353493,0,YES,YES,NO,103.71,,SUP002
ITM11547,Pharma,157,56,8,7,12.92,6.94,0.16,L13,C,22,4.93,80.36,1.83,2,0.91,909,9.75,0.23,10/28/24,17.67,0.535,,12616.52,12.15170279,62.19581211,Low,287.31,30.29649826,0,YES,NO,NO,72.77,,SUP002
ITM11548,Automotive,319,79,12,9,44,7.41,0.11,L63,A,51,3.05,20.31,0.69,2,0.96,189,5.52,0.89,10/25/24,82.29,0.735,,6478.89,7.25,27.13573946,Low,220.11,36.6795,0,YES,NO,NO,225.71,,SUP007
ITM11549,Automotive,414,66,10,4,10.75,6.99,0.89,L79,A,134,2.74,147.59,0.23,3,0.95,704,8.09,0.64,2/21/24,53.26,0.743,,61102.26,38.51162791,54.41231694,Medium,95.22,23.067,0,YES,NO,NO,21.99,,SUP014
ITM11550,Automotive,226,28,5,9,39.56,9.08,0.42,L53,B,142,2.75,32.17,0.12,6,0.92,670,5.72,0.64,2/24/24,10.29,0.656,,7270.42,5.712841254,153.7414966,Medium,27.12,44.946,0,YES,NO,NO,266.63,,SUP006
ITM11551,Groceries,355,74,7,5,23.63,2.7,1,L36,D,160,3.63,12.74,0.64,6,0.85,472,6.76,0.46,10/15/24,159.33,0.568,,4522.7,15.0232755,15.5965606,Medium,227.2,9.96168284,0,YES,NO,NO,6.08,,SUP007
ITM11552,Pharma,100,12,9,6,49.96,1.32,0.5,L5,A,71,4.8,189.79,1,9,0.78,920,11.25,0.71,2/21/24,120.52,0.568,,18979,2.001601281,5.80816462,Medium,100,5.33498866,0,YES,NO,NO,229.2,,SUP013
ITM11553,Groceries,237,51,3,5,42.12,1.03,0.27,L89,D,138,2.15,46.65,0.1,4,0.96,881,13.37,0.72,5/26/24,187.85,0.824,,11056.05,5.626780627,8.831514506,Medium,23.7,3.800197528,0,YES,NO,YES,106.99,,SUP010
ITM11554,Electronics,21,30,9,3,37.25,8.84,0.8,L48,B,83,1.28,167.33,1.2,8,0.93,113,8.12,0.35,10/1/24,72.75,0.484,,3513.93,0.563758389,2.020618557,High,25.2,25.26369308,9,NO,NO,NO,188,,SUP007
ITM11555,Automotive,197,49,14,2,43.67,9.75,0.93,L28,D,123,1.33,193.25,0.73,6,0.95,320,9.54,0.74,6/25/24,251.01,0.672,,38070.25,4.511106022,5.493805028,Medium,143.81,22.75116068,0,YES,NO,NO,54.68,,SUP005
ITM11556,Groceries,415,76,13,8,32.07,3.37,0.83,L57,D,63,0.59,111.48,0.84,1,0.74,747,13.1,0.41,7/29/24,121.12,0.701,,46264.2,12.94044278,23.9844782,Low,348.6,15.72746903,0,YES,NO,YES,103.37,,SUP013
ITM11557,Groceries,390,34,10,6,42.34,7.09,0.77,L57,C,125,3,109.96,0.6,2,0.79,917,3.01,0.75,5/15/24,150.04,0.648,,42884.4,9.211147851,18.19514796,Low,234,28.65535576,0,YES,YES,NO,146.34,,SUP007
ITM11558,Electronics,365,64,10,4,13.8,0.58,0.4,L31,B,140,4.68,79.81,1.11,6,0.83,884,3.27,0.69,7/15/24,222.42,0.517,,29130.65,26.44927536,11.48727632,Medium,405.15,1.914,0,YES,YES,NO,125.82,,SUP006
ITM11559,Apparel,298,93,11,2,5.79,2.29,0.16,L47,A,92,3.71,90.86,0.54,4,0.95,562,6.03,0.77,12/1/24,58.19,0.69,,27076.28,51.46804836,35.84808386,Medium,160.92,5.343605945,0,YES,NO,NO,17.66,,SUP009
ITM11560,Pharma,165,61,8,2,31.18,7.05,0.28,L13,D,139,4.97,101.59,0.36,6,0.97,56,5.33,0.22,9/5/24,86.08,0.553,,16762.35,5.291853752,13.41775093,Medium,59.4,16.45083926,0,YES,NO,NO,132.18,,SUP003
ITM11561,Apparel,337,53,14,8,22.3,1.13,0.5,L88,B,58,4.59,38.9,1.79,8,0.79,442,14.81,0.3,10/19/24,54.88,0.476,,13109.3,15.11210762,42.98469388,Medium,603.23,5.273602374,0,YES,NO,YES,101.22,,SUP010
ITM11562,Automotive,243,94,8,3,21.9,4.95,0.96,L48,C,40,2.71,79.3,0.84,8,0.91,50,8.9,0.87,11/7/24,232.74,0.631,,19269.9,11.09589041,7.308584687,Medium,204.12,14.14652497,0,YES,NO,NO,79.44,,SUP008
ITM11563,Groceries,388,65,4,3,26.81,6.79,0.75,L70,C,83,2.69,165.06,0.25,2,0.72,310,8.33,0.5,8/30/24,38.28,0.69,,64043.28,14.47221186,70.95088819,Low,97,19.40503122,0,YES,NO,NO,149.39,,SUP009
ITM11564,Electronics,403,64,5,3,18.71,7.78,0.85,L83,D,126,3.33,44.66,0.54,7,0.82,96,9.1,0.87,1/20/24,151.81,0.665,,17997.98,21.53928381,18.58243857,Medium,217.62,22.23433622,0,YES,NO,NO,20.84,,SUP012
ITM11565,Electronics,81,96,6,6,31.68,4.81,0.35,L46,D,12,1,148.67,0.69,5,0.85,917,13.25,0.25,3/29/24,227.47,0.628,,12042.27,2.556818182,2.492636392,High,55.89,19.44037534,15,NO,NO,YES,5.71,,SUP006
ITM11566,Pharma,313,79,6,5,2.5,6.49,0.72,L8,A,133,3.23,133.8,1.56,3,0.93,827,4.41,0.82,5/21/24,157.25,0.593,,41879.4,125.2,13.93322734,Medium,488.28,23.94493394,0,YES,YES,NO,139.75,,SUP002
ITM11567,Apparel,258,86,10,2,48.52,5.63,0.88,L51,B,172,2.59,20.89,0.14,3,0.97,51,8.15,0.27,7/25/24,157.52,0.683,,5389.62,5.317394889,11.46521077,Medium,36.12,13.13733689,0,YES,NO,NO,182.12,,SUP005
ITM11568,Pharma,214,96,3,5,46.31,1,0.53,L36,A,94,3.39,14.26,1.01,3,0.8,584,4.79,0.57,3/14/24,28.47,0.577,,3051.64,4.621032174,52.6167896,Medium,216.14,3.689512163,0,YES,YES,NO,295.7,,SUP014
ITM11569,Groceries,185,82,12,5,46.83,7.56,0.49,L25,A,173,3.04,76.98,0.87,6,0.86,408,11.93,0.95,11/12/24,237.03,0.714,,14241.3,3.950459107,5.463443446,Medium,160.95,27.89271195,0,YES,NO,YES,90.78,,SUP007
ITM11570,Pharma,470,90,6,3,18.89,2.14,0.75,L16,C,73,1.9,141.51,1.94,5,0.89,526,11.88,0.26,11/7/24,185.16,0.494,,66509.7,24.88088936,17.7684165,Medium,911.8,6.115871402,0,YES,NO,YES,52.93,,SUP007
ITM11571,Electronics,241,75,13,5,27.06,0.8,0.6,L59,B,169,3.23,72.78,0.44,1,0.8,964,14.4,0.48,12/14/24,203.58,0.784,,17539.98,8.906134516,8.286668631,Low,106.04,2.95160973,0,YES,NO,YES,14.16,,SUP008
ITM11572,Electronics,80,28,14,2,47.75,4.79,0.99,L12,A,27,2.15,136.87,1.29,4,1,471,7.26,0.61,12/21/24,232.08,0.61,,10949.6,1.67539267,2.412961048,Medium,103.2,11.17723689,0,YES,NO,NO,102.17,,SUP011
ITM11573,Automotive,148,92,13,2,45.21,8.72,0.48,L85,C,43,1.38,136.44,0.48,4,0.96,864,3.22,0.92,7/24/24,172.58,0.691,,20193.12,3.273612033,6.003013095,Medium,71.04,20.34770474,0,NO,YES,NO,143.89,,SUP010
ITM11574,Automotive,497,16,13,7,39.72,1.93,0.26,L28,D,65,3.54,163.25,1.14,5,0.79,645,13.55,0.47,1/20/24,157.5,0.619,,81135.25,12.51258812,22.08888889,Medium,566.58,8.42539505,0,YES,NO,YES,120.54,,SUP006
ITM11575,Groceries,192,72,6,4,20.96,0.62,0.52,L83,A,76,1.88,28.9,1.15,6,0.85,253,13.47,0.85,7/21/24,202.32,0.685,,5548.8,9.160305344,6.642941874,Medium,220.8,2.046,0,YES,NO,YES,55.6,,SUP012
ITM11576,Apparel,499,51,3,6,28.65,1.54,0.31,L82,D,100,4.5,119.65,0.24,7,0.77,276,4.29,0.77,6/18/24,271,0.601,,59705.35,17.41710297,12.88929889,Medium,119.76,6.224153436,0,YES,YES,NO,70.45,,SUP007
ITM11577,Pharma,175,51,5,5,39.85,3.95,0.61,L77,B,76,1.4,21.87,0.97,9,0.85,997,4.87,0.45,12/19/24,195.16,0.448,,3827.25,4.391468005,6.276901004,Medium,169.75,14.57357304,0,YES,YES,NO,83.79,,SUP005
ITM11578,Groceries,424,68,7,6,14.38,6.01,0.21,L3,A,119,3.2,43.43,0.98,7,0.9,813,5.39,0.47,5/1/24,238.61,0.508,,18414.32,29.48539638,12.43870751,Medium,415.52,24.29036503,0,YES,NO,NO,137.95,,SUP014
ITM11579,Automotive,397,29,8,6,31.7,2.33,0.95,L7,D,176,3.07,71.85,0.71,4,0.73,866,7.32,0.35,1/26/24,149.28,0.563,,28524.45,12.52365931,18.61602358,Medium,281.87,9.417063316,0,YES,NO,NO,72.62,,SUP007
ITM11580,Pharma,129,82,11,6,41.57,8.12,0.87,L43,D,175,1.39,144.4,0.63,1,0.96,200,12.61,0.75,8/31/24,180.98,0.827,,18627.6,3.103199423,4.989501602,Low,81.27,32.81826357,0,NO,NO,YES,110.01,,SUP011
ITM11581,Automotive,288,26,11,8,35.67,7.66,0.24,L32,B,49,2.48,195.04,0.53,9,0.88,296,3.02,0.65,5/17/24,62.24,0.513,,56171.52,8.074011775,32.3907455,Medium,152.64,35.74849043,0,YES,YES,NO,187.45,,SUP003
ITM11582,Pharma,430,36,11,9,24.49,7.11,0.26,L17,C,156,3.54,75.08,0.11,7,1,867,10.81,0.32,7/9/24,151.67,0.657,,32284.4,17.55818702,19.84571768,Medium,47.3,35.1945,0,YES,NO,NO,19.76,,SUP007
ITM11583,Apparel,375,56,13,7,29.65,5.13,0.56,L73,C,142,1.93,109.02,0.1,5,0.71,66,5.94,0.7,1/11/24,53.18,0.651,,40882.5,12.64755481,49.3606619,Medium,37.5,22.39496197,0,YES,NO,NO,154.37,,SUP005
ITM11584,Groceries,410,11,3,6,49.45,3.97,0.8,L27,A,151,1.01,59.22,1.22,2,0.95,353,3.74,0.6,6/21/24,145.44,0.598,,24280.2,8.291203236,19.73322332,Low,500.2,16.04538256,0,YES,YES,NO,200.71,,SUP002
ITM11585,Pharma,297,72,14,9,30.5,4.07,0.3,L9,D,100,3.27,138.34,0.65,3,0.94,938,5.74,0.27,6/4/24,28.84,0.594,,41086.98,9.737704918,72.08737864,Medium,193.05,20.1465,0,YES,NO,NO,184.66,,SUP011
ITM11586,Electronics,93,71,11,9,39.5,5.28,0.15,L98,C,58,1.51,79.65,0.42,0,0.74,563,8.47,0.96,6/8/24,177.1,0.811,,7407.45,2.35443038,3.675889328,Low,39.06,26.136,0,NO,NO,NO,99.4,,SUP007
ITM11587,Electronics,456,28,10,7,36.6,1.23,0.59,L71,A,73,3.57,101.5,1.4,2,0.8,246,13.9,0.87,5/23/24,93.15,0.739,,46284,12.45901639,34.26731079,Low,638.4,5.369552286,0,YES,NO,YES,163.05,,SUP008
ITM11588,Pharma,482,26,4,2,35.37,6.98,0.72,L27,D,121,4.28,117.88,1.1,3,0.97,495,9.8,0.26,9/8/24,254.08,0.607,,56818.16,13.62736783,13.27928212,Medium,530.2,16.2874976,0,YES,NO,NO,6.49,,SUP010
ITM11589,Pharma,226,78,13,8,36.1,3.84,0.32,L76,A,109,1.06,140.39,1.84,1,0.86,390,9.5,0.95,12/22/24,119.12,0.685,,31728.14,6.260387812,13.28072532,Low,415.84,17.92091426,0,YES,NO,NO,133.58,,SUP015
ITM11590,Pharma,407,48,3,5,23.27,2.64,0.77,L28,B,113,2.47,21.41,1.68,5,0.82,830,2.52,0.93,12/16/24,276.15,0.516,,8713.87,17.4903309,10.31685678,Medium,683.76,9.74031211,0,YES,YES,NO,113.26,,SUP013
ITM11591,Electronics,499,91,3,7,24.23,3.14,0.96,L30,A,172,2.5,115.43,1.48,7,0.97,110,2.12,0.23,2/20/24,147.14,0.38,,57599.57,20.59430458,23.73929591,Medium,738.52,13.70763754,0,YES,YES,NO,22.47,,SUP009
ITM11592,Electronics,298,80,14,4,23.93,2.21,0.22,L43,B,14,3.35,91.92,0.34,5,0.73,316,2.81,0.36,4/26/24,256.17,0.521,,27392.16,12.45298788,8.143030019,Medium,101.32,7.293,0,YES,YES,NO,88.66,,SUP010
ITM11593,Pharma,394,90,8,9,2.63,9.06,0.56,L100,D,128,2,35.42,1.37,9,0.84,146,2.34,0.76,3/9/24,96.21,0.434,,13955.48,149.8098859,28.66645879,Medium,539.78,44.847,0,YES,YES,NO,77.8,,SUP001
ITM11594,Automotive,345,48,11,6,12.81,2.11,0.15,L19,D,97,2.38,49.53,1.42,2,0.9,332,9.07,0.95,6/2/24,140.96,0.709,,17087.85,26.93208431,17.13251986,Low,489.9,8.527898539,0,YES,NO,NO,51.29,,SUP015
ITM11595,Automotive,491,45,9,9,8.57,8.89,0.29,L77,D,176,0.55,177.94,1.55,8,0.88,296,7.34,0.86,8/14/24,193.76,0.531,,87368.54,57.29288215,17.73843931,Medium,761.05,44.0055,0,YES,NO,NO,133.77,,SUP012
ITM11596,Apparel,359,49,7,8,44.44,5.94,0.18,L1,A,136,1.05,175.64,0.6,3,0.78,84,1.07,0.43,6/13/24,85.01,0.536,,63054.76,8.078307831,29.56122809,Medium,215.4,27.72141425,0,YES,YES,NO,226.07,,SUP011
ITM11597,Groceries,376,54,13,4,14.47,8.74,0.46,L36,D,33,3.06,16.33,1.32,5,0.87,835,5.91,0.23,5/17/24,200.63,0.467,,6140.08,25.98479613,13.11867617,Medium,496.32,28.842,0,YES,NO,NO,99.34,,SUP009
ITM11598,Automotive,359,13,4,2,7.78,5,0.84,L19,D,177,1.47,140.99,1.27,3,0.91,518,2.78,0.58,8/1/24,93.69,0.548,,50615.41,46.14395887,26.82249973,Medium,455.93,11.66726189,0,YES,YES,NO,39.23,,SUP004
ITM11599,Electronics,223,34,3,2,6.87,9.31,0.62,L17,B,116,1.15,115.3,0.83,3,0.88,117,14.83,0.27,11/5/24,150.44,0.685,,25711.9,32.45997089,10.37622973,Medium,185.09,21.72444164,0,YES,NO,YES,102.35,,SUP007
ITM11600,Automotive,180,78,4,3,35.3,2.51,0.3,L70,D,59,1.96,188.57,1.36,1,0.91,238,7.44,0.4,11/26/24,16.78,0.605,,33942.6,5.099150142,75.08939213,Low,244.8,7.17328842,0,YES,NO,NO,230.32,,SUP010
ITM11601,Apparel,47,39,3,6,1.3,5.77,0.14,L33,D,67,1.24,182.52,0.26,9,0.78,90,6.97,0.71,2/15/24,32.67,0.585,,8578.44,36.15384615,10.07040098,Medium,12.22,23.3203671,0,NO,NO,NO,23.57,,SUP002
ITM11602,Apparel,411,85,5,3,24.09,1.7,0.6,L23,D,10,0.77,120.12,1.32,1,0.95,657,10.02,0.6,4/6/24,75.86,0.692,,49369.32,17.06102117,37.92512523,Low,542.52,4.858402515,0,YES,NO,NO,92.77,,SUP001
ITM11603,Groceries,276,77,8,8,6.82,4.75,0.22,L15,C,176,1.78,36.4,1.25,1,0.83,732,6,0.5,8/14/24,243.88,0.601,,10046.4,40.46920821,7.921928817,Low,345,22.16779759,0,YES,NO,NO,196.14,,SUP002
ITM11604,Automotive,184,97,10,4,42.63,5.91,0.41,L85,D,147,1.24,97.36,0.5,1,1,994,11.02,0.94,4/18/24,201.51,0.865,,17914.24,4.316209242,6.391742345,Low,92,19.503,0,NO,NO,NO,96.9,,SUP011
ITM11605,Electronics,82,38,5,9,47.96,6.25,0.56,L4,A,11,4.1,147.78,1.65,7,0.71,956,13.67,0.35,7/27/24,269.1,0.489,,12117.96,1.709758132,2.133036046,Medium,135.3,30.9375,0,YES,NO,YES,66.62,,SUP005
ITM11606,Electronics,41,82,12,5,47.98,3.97,0.91,L17,B,72,0.78,190.83,1.76,9,0.81,116,7.98,0.59,9/5/24,272.37,0.43,,7824.03,0.854522718,1.053713698,High,72.16,14.64736329,41,NO,NO,NO,63.49,,SUP005
ITM11607,Pharma,89,77,11,3,22.66,1.23,0.17,L2,D,25,3.86,79.13,0.5,3,0.75,996,6.36,0.66,9/21/24,118.65,0.657,,7042.57,3.927625772,5.250737463,Medium,44.5,3.515197114,0,NO,NO,NO,39.97,,SUP010
ITM11608,Electronics,400,60,12,2,32.58,6.73,0.7,L46,A,46,2.22,159.09,0.24,3,0.87,357,8.31,0.46,7/10/24,116.58,0.693,,63636,12.27747084,24.01784183,Medium,96,15.7041345,0,YES,NO,NO,111.48,,SUP001
ITM11609,Groceries,424,33,7,6,30.39,5.14,0.11,L31,B,25,3.54,139.83,1.25,9,0.77,168,9.45,0.76,1/29/24,252.37,0.527,,59287.92,13.95195788,11.76051036,Medium,530,20.77412251,0,YES,NO,NO,39.64,,SUP011
ITM11610,Groceries,115,23,9,9,18.15,1.8,0.67,L76,B,96,0.74,24.88,1.01,9,0.92,902,12.87,0.89,9/20/24,133.67,0.653,,2861.2,6.336088154,6.022293708,Medium,116.15,8.91,0,YES,NO,YES,6.62,,SUP013
ITM11611,Electronics,182,78,10,4,22.76,9.39,0.6,L42,A,99,4.64,116.02,0.91,2,0.96,732,6.52,0.63,3/22/24,258.59,0.674,,21115.64,7.996485062,4.926717971,Low,165.62,30.987,0,YES,NO,NO,99.27,,SUP007
ITM11612,Electronics,98,27,5,7,4.15,9.58,0.83,L3,A,89,3.95,44.87,1.55,4,0.76,235,1.72,0.83,2/3/24,156.72,0.506,,4397.26,23.61445783,4.377233282,Medium,151.9,41.82139097,0,YES,YES,NO,127.67,,SUP003
ITM11613,Pharma,24,51,4,8,39.99,8.64,0.58,L23,C,36,1.13,139.87,1.94,3,0.75,119,9.83,0.25,6/8/24,133.17,0.477,,3356.88,0.600150038,1.261545393,High,46.56,40.32205709,27,NO,NO,NO,146.76,,SUP008
ITM11614,Electronics,335,66,4,8,12.8,8.52,0.42,L34,C,120,1.48,125.92,1.01,6,0.96,806,14.82,0.32,12/29/24,90.93,0.633,,42183.2,26.171875,25.78906851,Medium,338.35,39.76202852,0,YES,NO,YES,1.33,,SUP012
ITM11615,Pharma,139,92,7,2,23.57,1.44,0.32,L7,D,73,3.4,194.88,0.11,9,0.81,974,12.96,0.57,9/16/24,46.68,0.658,,27088.32,5.897327111,20.84404456,Medium,15.29,3.360171424,0,NO,NO,YES,118.31,,SUP015
ITM11616,Pharma,321,21,3,7,24.55,9.94,0.18,L17,C,106,4.65,187.72,1.23,6,0.83,720,11.62,0.94,7/25/24,162.51,0.666,,60258.12,13.07535642,13.82684143,Medium,394.83,43.39296725,0,YES,NO,NO,9.34,,SUP010
ITM11617,Electronics,197,91,4,8,28.47,4.3,0.58,L95,A,169,2.51,11.78,1.34,5,0.77,333,3.47,0.63,3/10/24,104.32,0.492,,2320.66,6.919564454,13.21894172,Medium,263.98,20.06769045,0,YES,YES,NO,94.97,,SUP006
ITM11618,Apparel,195,26,11,5,41.08,2.05,0.9,L54,C,146,2.69,25.21,1.67,6,0.83,668,11.48,0.55,9/25/24,82.34,0.542,,4915.95,4.746835443,16.57760505,Medium,325.65,7.563499934,0,YES,NO,NO,205.22,,SUP015
ITM11619,Apparel,409,39,9,9,34.9,8.21,0.56,L68,B,20,1.57,156.14,0.48,6,0.77,995,2.14,0.68,10/18/24,59.2,0.551,,63861.26,11.71919771,48.36148649,Medium,196.32,40.6395,0,YES,YES,NO,185.1,,SUP007
ITM11620,Pharma,236,97,8,6,33.49,2.64,0.77,L15,A,79,2.22,140.27,1.1,7,0.9,597,7.91,0.3,1/15/24,122.7,0.495,,33103.72,7.046879666,13.46373268,Medium,259.6,10.66997732,0,YES,NO,NO,111.73,,SUP006
ITM11621,Electronics,75,84,11,9,26.81,5.5,0.37,L96,D,167,1.79,162.18,0.95,0,0.85,397,6.19,0.72,3/29/24,171.2,0.702,,12163.5,2.797463633,3.066588785,High,71.25,27.225,9,NO,NO,NO,16.47,,SUP008
