sales_order_id,customer_id,item_id,order_date,quantity_ordered,unit_price,sales_revenue,order_status
SO12225,CUST0299,ITM12266,2024-07-31,15,21.45,321.75,Fulfilled
SO12226,CUST0413,ITM10317,2024-11-19,11,169.3,1862.3,Fulfilled
SO12227,CUST0257,ITM10037,2024-05-07,2,122.58,245.16,Fulfilled
SO12228,CUST0405,ITM11408,2024-08-20,18,118.58,2134.44,Fulfilled
SO12229,CUST0396,ITM12124,2024-02-04,5,105.07,525.35,Fulfilled
SO12230,CUST0435,ITM12801,2024-07-22,11,26.88,295.68,Fulfilled
SO12231,CUST0310,ITM12769,2024-11-14,10,57.39,573.9,Fulfilled
SO12232,CUST0410,ITM12847,2024-02-06,17,86.37,1468.29,Fulfilled
SO12233,CUST0258,ITM11412,2024-11-02,17,72.5,1232.5,Fulfilled
SO12234,CUST0038,ITM11368,2024-03-27,1,47.36,47.36,Backordered
SO12235,CUST0240,ITM11851,2024-06-16,4,160.75,643.0,Fulfilled
SO12236,CUST0295,ITM10205,2024-08-14,16,97.43,1558.88,Fulfilled
SO12237,CUST0044,ITM11150,2024-02-15,8,122.43,979.44,Fulfilled
SO12238,CUST0430,ITM12385,2024-07-28,12,105.31,1263.72,Fulfilled
SO12239,CUST0086,ITM11925,2024-06-26,5,150.54,752.7,Fulfilled
SO12240,CUST0385,ITM10042,2024-03-09,23,39.38,905.74,Backordered
SO12241,CUST0336,ITM12654,2024-07-17,4,126.11,504.44,Fulfilled
SO12242,CUST0476,ITM10172,2024-06-16,22,70.84,1558.48,Fulfilled
SO12243,CUST0456,ITM13067,2024-10-15,22,126.13,2774.86,Fulfilled
SO12244,CUST0439,ITM12171,2024-03-08,19,110.94,2107.86,Fulfilled
SO12245,CUST0098,ITM12680,2024-05-14,19,97.05,1843.95,Fulfilled
SO12246,CUST0380,ITM11052,2024-12-09,24,173.33,4159.92,Fulfilled
SO12247,CUST0415,ITM11886,2024-06-12,15,83.6,1254.0,Fulfilled
SO12248,CUST0452,ITM12451,2024-07-28,13,66.48,864.24,Fulfilled
SO12249,CUST0224,ITM12628,2024-05-01,18,152.87,2751.66,Fulfilled
SO12250,CUST0398,ITM11341,2024-06-24,21,188.25,3953.25,Fulfilled
SO12251,CUST0436,ITM10899,2024-01-18,23,42.65,980.95,Backordered
SO12252,CUST0178,ITM11541,2024-02-16,23,121.34,2790.82,Fulfilled
SO12253,CUST0097,ITM11309,2024-07-23,24,175.33,4207.92,Fulfilled
SO12254,CUST0334,ITM12942,2024-03-13,7,88.4,618.8,Fulfilled
SO12255,CUST0097,ITM12693,2024-07-05,25,162.3,4057.5,Fulfilled
SO12256,CUST0297,ITM10356,2024-07-15,1,24.83,24.83,Backordered
SO12257,CUST0236,ITM10882,2024-05-25,3,127.37,382.11,Fulfilled
SO12258,CUST0288,ITM12853,2024-01-16,14,77.42,1083.88,Fulfilled
SO12259,CUST0018,ITM12625,2024-06-16,22,45.08,991.76,Fulfilled
SO12260,CUST0022,ITM10560,2024-12-27,17,128.14,2178.38,Fulfilled
SO12261,CUST0072,ITM11300,2024-08-12,5,186.13,930.65,Fulfilled
SO12262,CUST0365,ITM11867,2024-01-15,8,59.76,478.08,Backordered
SO12263,CUST0052,ITM10581,2024-04-19,18,139.58,2512.44,Backordered
SO12264,CUST0468,ITM12734,2024-02-04,6,32.37,194.22,Fulfilled
SO12265,CUST0437,ITM11318,2024-10-22,20,103.79,2075.8,Fulfilled
SO12266,CUST0227,ITM12046,2024-09-01,14,141.71,1983.94,Cancelled
SO12267,CUST0228,ITM12642,2024-03-24,1,94.03,94.03,Fulfilled
SO12268,CUST0258,ITM12605,2024-04-24,10,69.32,693.2,Fulfilled
SO12269,CUST0248,ITM10422,2024-04-24,13,183.1,2380.3,Fulfilled
SO12270,CUST0297,ITM11294,2024-01-01,15,81.66,1224.9,Fulfilled
SO12271,CUST0208,ITM12366,2024-11-18,23,107.43,2470.89,Fulfilled
SO12272,CUST0147,ITM12999,2024-12-03,11,100.5,1105.5,Fulfilled
SO12273,CUST0245,ITM12284,2024-04-09,19,151.11,2871.09,Fulfilled
SO12274,CUST0420,ITM11566,2024-01-18,11,133.8,1471.8,Fulfilled
SO12275,CUST0039,ITM10181,2024-08-18,7,10.91,76.37,Fulfilled
SO12276,CUST0003,ITM10281,2024-07-19,9,132.15,1189.35,Fulfilled
SO12277,CUST0139,ITM10867,2024-10-29,24,147.51,3540.24,Cancelled
SO12278,CUST0254,ITM12182,2024-08-05,18,58.94,1060.92,Fulfilled
SO12279,CUST0387,ITM10360,2024-05-03,23,142.4,3275.2,Fulfilled
SO12280,CUST0220,ITM12102,2024-06-30,17,27.49,467.33,Backordered
SO12281,CUST0083,ITM12021,2024-09-30,4,167.23,668.92,Fulfilled
SO12282,CUST0070,ITM10554,2024-06-18,7,68.25,477.75,Cancelled
SO12283,CUST0452,ITM12852,2024-10-28,6,105.93,635.58,Fulfilled
SO12284,CUST0254,ITM12748,2024-08-02,5,156.79,783.95,Fulfilled
SO12285,CUST0289,ITM13010,2024-09-17,2,105.57,211.14,Fulfilled
SO12286,CUST0008,ITM11515,2024-06-16,17,73.54,1250.18,Fulfilled
SO12287,CUST0063,ITM12345,2024-02-16,25,14.89,372.25,Fulfilled
SO12288,CUST0394,ITM11905,2024-06-10,20,75.24,1504.8,Fulfilled
SO12289,CUST0470,ITM10064,2024-01-07,2,108.7,217.4,Fulfilled
SO12290,CUST0456,ITM11009,2024-10-23,22,183.6,4039.2,Fulfilled
SO12291,CUST0260,ITM10738,2024-01-18,15,89.14,1337.1,Fulfilled
SO12292,CUST0470,ITM10765,2024-06-12,9,39.56,356.04,Fulfilled
SO12293,CUST0373,ITM12617,2024-12-29,8,171.68,1373.44,Fulfilled
SO12294,CUST0206,ITM10151,2024-09-11,10,169.0,1690.0,Fulfilled
SO12295,CUST0326,ITM10422,2024-10-20,8,183.1,1464.8,Fulfilled
SO12296,CUST0054,ITM13078,2024-01-17,18,44.58,802.44,Fulfilled
SO12297,CUST0163,ITM12811,2024-04-17,4,127.09,508.36,Fulfilled
SO12298,CUST0269,ITM11931,2024-10-21,13,80.88,1051.44,Fulfilled
SO12299,CUST0492,ITM11981,2024-04-22,5,50.19,250.95,Fulfilled
SO12300,CUST0478,ITM11704,2024-01-07,12,118.8,1425.6,Fulfilled
SO12301,CUST0336,ITM11505,2024-12-04,18,97.86,1761.48,Fulfilled
SO12302,CUST0035,ITM10467,2024-12-29,6,57.58,345.48,Fulfilled
SO12303,CUST0299,ITM11921,2024-02-23,3,104.1,312.3,Backordered
SO12304,CUST0181,ITM10126,2024-12-01,2,14.88,29.76,Fulfilled
SO12305,CUST0008,ITM12431,2024-11-03,10,193.78,1937.8,Fulfilled
SO12306,CUST0296,ITM11853,2024-10-22,10,160.11,1601.1,Fulfilled
SO12307,CUST0161,ITM10192,2024-05-24,3,57.13,171.39,Fulfilled
SO12308,CUST0379,ITM12644,2024-10-16,15,68.25,1023.75,Fulfilled
SO12309,CUST0117,ITM12955,2024-10-28,2,178.18,356.36,Fulfilled
SO12310,CUST0364,ITM13146,2024-03-12,8,138.99,1111.92,Fulfilled
SO12311,CUST0240,ITM13067,2024-08-17,22,126.13,2774.86,Fulfilled
SO12312,CUST0324,ITM12641,2024-07-18,14,186.7,2613.8,Fulfilled
SO12313,CUST0269,ITM12857,2024-07-17,6,105.02,630.12,Fulfilled
SO12314,CUST0429,ITM11932,2024-10-22,11,98.41,1082.51,Backordered
SO12315,CUST0426,ITM10904,2024-02-06,7,183.62,1285.34,Fulfilled
SO12316,CUST0289,ITM10026,2024-06-07,1,64.69,64.69,Fulfilled
SO12317,CUST0274,ITM12495,2024-11-09,16,109.54,1752.64,Fulfilled
SO12318,CUST0359,ITM11640,2024-08-24,10,86.9,869.0,Fulfilled
SO12319,CUST0052,ITM11382,2024-11-30,7,72.83,509.81,Fulfilled
SO12320,CUST0083,ITM10457,2024-09-18,7,137.49,962.43,Fulfilled
SO12321,CUST0105,ITM12457,2024-12-19,25,66.82,1670.5,Fulfilled
SO12322,CUST0420,ITM10354,2024-11-20,20,192.69,3853.8,Fulfilled
SO12323,CUST0198,ITM10426,2024-08-17,23,15.27,351.21,Fulfilled
SO12324,CUST0450,ITM10415,2024-07-14,8,121.62,972.96,Fulfilled
SO12325,CUST0478,ITM12161,2024-01-03,16,62.09,993.44,Fulfilled
SO12326,CUST0167,ITM12337,2024-06-07,18,23.57,424.26,Fulfilled
SO12327,CUST0444,ITM12296,2024-03-01,8,109.1,872.8,Fulfilled
SO12328,CUST0261,ITM10000,2024-02-23,3,117.8,353.4,Fulfilled
SO12329,CUST0425,ITM10023,2024-07-31,2,146.08,292.16,Fulfilled
SO12330,CUST0253,ITM11545,2024-08-17,13,81.38,1057.94,Fulfilled
SO12331,CUST0361,ITM12151,2024-02-06,19,101.33,1925.27,Fulfilled
SO12332,CUST0070,ITM12717,2024-12-06,18,69.67,1254.06,Fulfilled
SO12333,CUST0080,ITM12090,2024-01-18,8,62.51,500.08,Fulfilled
SO12334,CUST0225,ITM12076,2024-09-28,15,78.21,1173.15,Fulfilled
SO12335,CUST0320,ITM10006,2024-05-18,2,134.38,268.76,Fulfilled
SO12336,CUST0007,ITM10116,2024-04-05,8,198.59,1588.72,Fulfilled
SO12337,CUST0225,ITM11459,2024-04-17,14,177.35,2482.9,Fulfilled
SO12338,CUST0305,ITM10013,2024-09-07,17,154.27,2622.59,Fulfilled
SO12339,CUST0306,ITM10938,2024-11-25,6,29.17,175.02,Fulfilled
SO12340,CUST0194,ITM10299,2024-08-29,22,132.71,2919.62,Backordered
SO12341,CUST0239,ITM10196,2024-06-14,11,98.13,1079.43,Fulfilled
SO12342,CUST0145,ITM12787,2024-02-02,7,198.55,1389.85,Backordered
SO12343,CUST0133,ITM10953,2024-10-22,14,46.81,655.34,Fulfilled
SO12344,CUST0382,ITM12635,2024-12-23,12,136.9,1642.8,Fulfilled
SO12345,CUST0183,ITM11564,2024-06-07,11,44.66,491.26,Fulfilled
SO12346,CUST0154,ITM11325,2024-03-31,12,102.89,1234.68,Fulfilled
SO12347,CUST0422,ITM11616,2024-06-01,22,187.72,4129.84,Fulfilled
SO12348,CUST0439,ITM11093,2024-09-22,18,14.14,254.52,Fulfilled
SO12349,CUST0336,ITM10530,2024-06-14,5,39.87,199.35,Fulfilled
SO12350,CUST0363,ITM11612,2024-11-05,19,44.87,852.53,Backordered
SO12351,CUST0054,ITM12167,2024-02-27,17,180.33,3065.61,Fulfilled
SO12352,CUST0222,ITM11076,2024-02-22,4,23.07,92.28,Fulfilled
SO12353,CUST0279,ITM11897,2024-08-31,8,189.49,1515.92,Fulfilled
SO12354,CUST0220,ITM10721,2024-06-25,3,27.01,81.03,Fulfilled
SO12355,CUST0019,ITM11086,2024-05-26,24,129.91,3117.84,Fulfilled
SO12356,CUST0212,ITM13135,2024-11-28,12,103.15,1237.8,Fulfilled
SO12357,CUST0279,ITM11416,2024-09-29,1,17.58,17.58,Cancelled
SO12358,CUST0035,ITM12639,2024-04-13,17,59.58,1012.86,Fulfilled
SO12359,CUST0166,ITM12588,2024-10-25,8,34.74,277.92,Fulfilled
SO12360,CUST0249,ITM11603,2024-12-25,2,36.4,72.8,Fulfilled
SO12361,CUST0027,ITM10919,2024-06-12,17,196.19,3335.23,Backordered
SO12362,CUST0382,ITM10857,2024-05-07,21,146.79,3082.59,Fulfilled
SO12363,CUST0124,ITM10392,2024-06-25,13,115.85,1506.05,Fulfilled
SO12364,CUST0078,ITM12011,2024-04-15,25,165.05,4126.25,Fulfilled
SO12365,CUST0454,ITM10147,2024-05-05,10,157.6,1576.0,Fulfilled
SO12366,CUST0165,ITM11626,2024-07-03,5,12.02,60.1,Fulfilled
SO12367,CUST0163,ITM13182,2024-08-19,2,116.47,232.94,Fulfilled
SO12368,CUST0272,ITM11769,2024-06-21,24,60.51,1452.24,Fulfilled
SO12369,CUST0275,ITM10474,2024-11-22,5,133.43,667.15,Fulfilled
SO12370,CUST0104,ITM11521,2024-10-05,1,189.62,189.62,Fulfilled
SO12371,CUST0379,ITM11661,2024-03-26,9,176.2,1585.8,Cancelled
SO12372,CUST0057,ITM11652,2024-03-15,15,27.22,408.3,Fulfilled
SO12373,CUST0200,ITM12046,2024-12-06,17,141.71,2409.07,Fulfilled
SO12374,CUST0262,ITM10667,2024-03-23,23,107.76,2478.48,Backordered
SO12375,CUST0237,ITM11659,2024-11-19,13,181.07,2353.91,Fulfilled
SO12376,CUST0413,ITM11005,2024-05-08,16,148.1,2369.6,Fulfilled
SO12377,CUST0013,ITM10034,2024-04-02,7,56.86,398.02,Fulfilled
SO12378,CUST0334,ITM10482,2024-04-17,22,196.04,4312.88,Fulfilled
SO12379,CUST0228,ITM10022,2024-05-22,16,182.29,2916.64,Fulfilled
SO12380,CUST0050,ITM11111,2024-12-21,6,178.94,1073.64,Fulfilled
SO12381,CUST0408,ITM10318,2024-10-19,7,122.81,859.67,Backordered
SO12382,CUST0293,ITM10244,2024-11-08,5,22.89,114.45,Fulfilled
SO12383,CUST0365,ITM10192,2024-05-23,3,57.13,171.39,Fulfilled
SO12384,CUST0262,ITM11222,2024-03-30,23,112.48,2587.04,Fulfilled
SO12385,CUST0392,ITM10928,2024-12-22,1,180.53,180.53,Fulfilled
SO12386,CUST0351,ITM13192,2024-07-19,6,115.23,691.38,Fulfilled
SO12387,CUST0049,ITM12627,2024-10-23,9,129.36,1164.24,Fulfilled
SO12388,CUST0189,ITM10318,2024-09-13,12,122.81,1473.72,Fulfilled
SO12389,CUST0314,ITM12200,2024-05-22,3,113.49,340.47,Fulfilled
SO12390,CUST0272,ITM11654,2024-03-25,11,40.21,442.31,Fulfilled
SO12391,CUST0002,ITM11643,2024-05-02,3,152.27,456.81,Fulfilled
SO12392,CUST0116,ITM10991,2024-01-27,8,140.86,1126.88,Fulfilled
SO12393,CUST0082,ITM10156,2024-01-15,7,64.23,449.61,Backordered
SO12394,CUST0098,ITM11926,2024-09-15,5,122.35,611.75,Fulfilled
SO12395,CUST0314,ITM12403,2024-06-16,22,31.75,698.5,Fulfilled
SO12396,CUST0297,ITM11571,2024-01-05,10,72.78,727.8,Cancelled
SO12397,CUST0052,ITM13154,2024-10-06,13,184.38,2396.94,Fulfilled
SO12398,CUST0224,ITM10578,2024-08-06,17,75.67,1286.39,Fulfilled
SO12399,CUST0076,ITM10019,2024-11-30,5,85.94,429.7,Fulfilled
SO12400,CUST0089,ITM11848,2024-07-06,2,54.4,108.8,Fulfilled
SO12401,CUST0161,ITM11396,2024-10-03,14,138.49,1938.86,Backordered
SO12402,CUST0108,ITM11970,2024-07-16,10,70.86,708.6,Backordered
SO12403,CUST0351,ITM12897,2024-06-01,15,29.47,442.05,Fulfilled
SO12404,CUST0483,ITM10390,2024-12-14,17,33.48,569.16,Fulfilled
SO12405,CUST0296,ITM10530,2024-10-02,6,39.87,239.22,Fulfilled
SO12406,CUST0091,ITM11075,2024-03-28,12,72.35,868.2,Fulfilled
SO12407,CUST0328,ITM10429,2024-09-23,20,142.31,2846.2,Fulfilled
SO12408,CUST0449,ITM12270,2024-05-28,13,41.35,537.55,Fulfilled
SO12409,CUST0040,ITM10336,2024-12-06,7,199.6,1397.2,Fulfilled
SO12410,CUST0437,ITM12766,2024-07-22,7,55.94,391.58,Fulfilled
SO12411,CUST0053,ITM12837,2024-10-10,10,55.87,558.7,Fulfilled
SO12412,CUST0496,ITM11553,2024-08-28,6,46.65,279.9,Fulfilled
SO12413,CUST0121,ITM10439,2024-03-18,17,51.0,867.0,Fulfilled
SO12414,CUST0160,ITM11292,2024-04-16,23,191.47,4403.81,Backordered
SO12415,CUST0415,ITM12943,2024-11-07,2,167.13,334.26,Fulfilled
SO12416,CUST0293,ITM11185,2024-05-25,22,169.16,3721.52,Fulfilled
SO12417,CUST0414,ITM12124,2024-02-11,21,105.07,2206.47,Fulfilled
SO12418,CUST0363,ITM12175,2024-05-02,9,140.11,1260.99,Fulfilled
SO12419,CUST0483,ITM10558,2024-04-23,22,72.53,1595.66,Fulfilled
SO12420,CUST0354,ITM10379,2024-02-18,2,88.78,177.56,Fulfilled
SO12421,CUST0394,ITM10522,2024-02-20,13,37.59,488.67,Fulfilled
SO12422,CUST0385,ITM11570,2024-07-11,14,141.51,1981.14,Fulfilled
SO12423,CUST0429,ITM10878,2024-03-14,17,190.91,3245.47,Fulfilled
SO12424,CUST0385,ITM10743,2024-06-11,10,141.19,1411.9,Fulfilled
SO12425,CUST0233,ITM11587,2024-01-02,18,101.5,1827.0,Fulfilled
SO12426,CUST0459,ITM11261,2024-11-11,13,121.33,1577.29,Fulfilled
SO12427,CUST0429,ITM10890,2024-10-21,12,161.78,1941.36,Fulfilled
SO12428,CUST0160,ITM12533,2024-02-23,21,30.24,635.04,Fulfilled
SO12429,CUST0196,ITM11239,2024-09-26,14,20.08,281.12,Fulfilled
SO12430,CUST0338,ITM10626,2024-07-31,24,113.54,2724.96,Fulfilled
SO12431,CUST0457,ITM13132,2024-01-31,6,58.37,350.22,Fulfilled
SO12432,CUST0010,ITM12506,2024-01-04,10,186.19,1861.9,Fulfilled
SO12433,CUST0314,ITM12926,2024-11-22,4,124.56,498.24,Fulfilled
SO12434,CUST0425,ITM12646,2024-12-03,11,88.79,976.69,Fulfilled
SO12435,CUST0422,ITM10867,2024-11-20,20,147.51,2950.2,Fulfilled
SO12436,CUST0143,ITM12014,2024-07-13,5,71.54,357.7,Backordered
SO12437,CUST0321,ITM10869,2024-02-07,1,127.11,127.11,Fulfilled
SO12438,CUST0164,ITM12667,2024-09-08,18,163.51,2943.18,Fulfilled
SO12439,CUST0076,ITM11887,2024-08-28,8,11.31,90.48,Fulfilled
SO12440,CUST0448,ITM10308,2024-02-08,14,152.07,2128.98,Fulfilled
SO12441,CUST0460,ITM12563,2024-03-31,22,20.4,448.8,Fulfilled
SO12442,CUST0100,ITM12007,2024-04-18,25,169.5,4237.5,Fulfilled
SO12443,CUST0434,ITM11004,2024-06-26,9,66.42,597.78,Fulfilled
SO12444,CUST0035,ITM10457,2024-01-08,15,137.49,2062.35,Fulfilled
SO12445,CUST0388,ITM12592,2024-11-24,1,105.07,105.07,Fulfilled
SO12446,CUST0013,ITM12727,2024-03-28,20,87.79,1755.8,Fulfilled
SO12447,CUST0014,ITM13045,2024-03-27,8,152.67,1221.36,Fulfilled
SO12448,CUST0016,ITM11855,2024-06-26,21,172.95,3631.95,Backordered
SO12449,CUST0130,ITM10549,2024-08-05,14,104.87,1468.18,Fulfilled
SO12450,CUST0114,ITM10283,2024-10-03,11,14.78,162.58,Fulfilled
SO12451,CUST0256,ITM11417,2024-12-02,7,173.72,1216.04,Fulfilled
SO12452,CUST0390,ITM10871,2024-02-11,9,179.5,1615.5,Fulfilled
SO12453,CUST0415,ITM11735,2024-06-11,12,149.61,1795.32,Fulfilled
SO12454,CUST0410,ITM11031,2024-02-03,6,180.19,1081.14,Fulfilled
SO12455,CUST0386,ITM13157,2024-10-09,23,168.15,3867.45,Fulfilled
SO12456,CUST0421,ITM11078,2024-10-23,6,139.33,835.98,Fulfilled
SO12457,CUST0462,ITM11086,2024-04-02,17,129.91,2208.47,Backordered
SO12458,CUST0335,ITM11885,2024-10-08,3,29.09,87.27,Fulfilled
SO12459,CUST0441,ITM11950,2024-04-02,2,119.25,238.5,Fulfilled
SO12460,CUST0433,ITM11275,2024-12-14,12,61.54,738.48,Fulfilled
SO12461,CUST0062,ITM13092,2024-08-13,13,96.18,1250.34,Fulfilled
SO12462,CUST0086,ITM11081,2024-03-21,14,133.06,1862.84,Fulfilled
SO12463,CUST0389,ITM12529,2024-06-20,2,86.22,172.44,Fulfilled
SO12464,CUST0365,ITM12605,2024-01-30,16,69.32,1109.12,Fulfilled
SO12465,CUST0308,ITM11197,2024-03-10,9,147.92,1331.28,Fulfilled
SO12466,CUST0152,ITM11183,2024-02-02,8,95.42,763.36,Backordered
SO12467,CUST0494,ITM12879,2024-05-02,2,166.39,332.78,Fulfilled
SO12468,CUST0024,ITM12226,2024-12-18,25,151.65,3791.25,Fulfilled
SO12469,CUST0204,ITM11648,2024-03-27,16,110.39,1766.24,Fulfilled
SO12470,CUST0259,ITM12739,2024-03-18,8,48.06,384.48,Fulfilled
SO12471,CUST0468,ITM12493,2024-05-24,10,119.32,1193.2,Fulfilled
SO12472,CUST0202,ITM12785,2024-12-13,8,194.03,1552.24,Fulfilled
SO12473,CUST0300,ITM12367,2024-06-30,9,141.36,1272.24,Fulfilled
SO12474,CUST0375,ITM12052,2024-10-30,9,82.32,740.88,Fulfilled
SO12475,CUST0269,ITM11673,2024-10-14,25,147.64,3691.0,Fulfilled
SO12476,CUST0014,ITM10148,2024-01-10,7,137.61,963.27,Fulfilled
SO12477,CUST0421,ITM12769,2024-09-24,14,57.39,803.46,Fulfilled
SO12478,CUST0336,ITM10947,2024-02-19,10,164.78,1647.8,Fulfilled
SO12479,CUST0024,ITM10091,2024-05-05,5,51.8,259.0,Fulfilled
SO12480,CUST0171,ITM10279,2024-09-20,11,138.42,1522.62,Fulfilled
SO12481,CUST0480,ITM11990,2024-01-30,25,194.38,4859.5,Fulfilled
SO12482,CUST0339,ITM12824,2024-12-09,17,156.75,2664.75,Fulfilled
SO12483,CUST0429,ITM11330,2024-02-24,11,77.04,847.44,Fulfilled
SO12484,CUST0467,ITM11856,2024-06-10,4,14.73,58.92,Fulfilled
SO12485,CUST0054,ITM11533,2024-04-18,15,56.92,853.8,Fulfilled
SO12486,CUST0130,ITM12567,2024-01-31,20,113.98,2279.6,Fulfilled
SO12487,CUST0354,ITM10434,2024-05-27,9,146.79,1321.11,Fulfilled
SO12488,CUST0037,ITM10113,2024-04-28,19,101.09,1920.71,Fulfilled
SO12489,CUST0129,ITM10200,2024-08-29,4,148.77,595.08,Fulfilled
SO12490,CUST0364,ITM10966,2024-12-31,1,163.85,163.85,Fulfilled
SO12491,CUST0348,ITM11068,2024-05-11,12,66.44,797.28,Fulfilled
SO12492,CUST0486,ITM11449,2024-09-15,23,187.98,4323.54,Fulfilled
SO12493,CUST0478,ITM12093,2024-09-28,13,29.33,381.29,Fulfilled
SO12494,CUST0151,ITM12629,2024-09-06,25,93.29,2332.25,Fulfilled
SO12495,CUST0194,ITM10746,2024-05-22,20,122.24,2444.8,Fulfilled
SO12496,CUST0202,ITM10560,2024-01-03,15,128.14,1922.1,Fulfilled
SO12497,CUST0150,ITM10958,2024-07-12,24,105.77,2538.48,Fulfilled
SO12498,CUST0004,ITM11055,2024-08-28,9,108.98,980.82,Fulfilled
SO12499,CUST0099,ITM10290,2024-10-12,4,115.21,460.84,Fulfilled
SO12500,CUST0257,ITM11539,2024-08-11,17,46.0,782.0,Fulfilled
SO12501,CUST0440,ITM12123,2024-11-23,5,88.38,441.9,Fulfilled
SO12502,CUST0300,ITM10131,2024-03-08,18,94.62,1703.16,Fulfilled
SO12503,CUST0111,ITM10169,2024-11-16,10,115.51,1155.1,Fulfilled
SO12504,CUST0060,ITM11913,2024-10-24,8,53.13,425.04,Fulfilled
SO12505,CUST0312,ITM12814,2024-07-24,1,150.56,150.56,Fulfilled
SO12506,CUST0226,ITM11957,2024-12-28,11,115.28,1268.08,Fulfilled
SO12507,CUST0221,ITM11251,2024-07-10,5,156.86,784.3,Fulfilled
SO12508,CUST0287,ITM12726,2024-08-02,18,64.9,1168.2,Fulfilled
SO12509,CUST0051,ITM11872,2024-01-27,7,23.21,162.47,Fulfilled
SO12510,CUST0268,ITM12413,2024-08-06,7,94.37,660.59,Fulfilled
SO12511,CUST0134,ITM11721,2024-02-05,15,138.61,2079.15,Fulfilled
SO12512,CUST0174,ITM13141,2024-11-27,18,196.71,3540.78,Fulfilled
SO12513,CUST0138,ITM11810,2024-05-04,16,17.56,280.96,Fulfilled
SO12514,CUST0485,ITM10241,2024-03-21,20,124.99,2499.8,Fulfilled
SO12515,CUST0113,ITM12068,2024-09-20,8,178.23,1425.84,Fulfilled
SO12516,CUST0391,ITM12100,2024-01-06,7,181.14,1267.98,Backordered
SO12517,CUST0070,ITM12881,2024-07-02,8,78.39,627.12,Fulfilled
SO12518,CUST0335,ITM10973,2024-12-23,13,173.14,2250.82,Fulfilled
SO12519,CUST0308,ITM13152,2024-10-02,12,198.43,2381.16,Fulfilled
SO12520,CUST0149,ITM10907,2024-10-13,15,151.33,2269.95,Fulfilled
SO12521,CUST0131,ITM10252,2024-12-26,1,114.8,114.8,Fulfilled
SO12522,CUST0369,ITM11682,2024-11-13,20,91.18,1823.6,Fulfilled
SO12523,CUST0140,ITM10817,2024-06-04,15,120.5,1807.5,Cancelled
SO12524,CUST0335,ITM11899,2024-09-07,7,19.94,139.58,Fulfilled
SO12525,CUST0390,ITM10684,2024-08-18,15,61.27,919.05,Fulfilled
SO12526,CUST0214,ITM12963,2024-10-28,20,69.35,1387.0,Fulfilled
SO12527,CUST0159,ITM12944,2024-08-22,18,153.97,2771.46,Fulfilled
SO12528,CUST0173,ITM13168,2024-07-05,13,69.77,907.01,Cancelled
SO12529,CUST0120,ITM10981,2024-10-21,16,184.04,2944.64,Backordered
SO12530,CUST0476,ITM11030,2024-11-08,13,159.16,2069.08,Fulfilled
SO12531,CUST0352,ITM12381,2024-01-17,22,102.54,2255.88,Fulfilled
SO12532,CUST0106,ITM10769,2024-05-08,1,157.87,157.87,Fulfilled
SO12533,CUST0374,ITM10668,2024-07-24,18,198.48,3572.64,Backordered
SO12534,CUST0266,ITM11993,2024-10-24,4,69.57,278.28,Backordered
SO12535,CUST0362,ITM13199,2024-01-11,10,24.63,246.3,Fulfilled
SO12536,CUST0161,ITM13004,2024-12-11,16,65.35,1045.6,Backordered
SO12537,CUST0456,ITM10935,2024-08-07,20,44.77,895.4,Fulfilled
SO12538,CUST0366,ITM12476,2024-04-19,2,75.81,151.62,Fulfilled
SO12539,CUST0258,ITM12749,2024-03-23,4,196.21,784.84,Backordered
SO12540,CUST0233,ITM10448,2024-12-04,17,10.95,186.15,Fulfilled
SO12541,CUST0488,ITM12795,2024-02-04,22,104.25,2293.5,Fulfilled
SO12542,CUST0164,ITM10294,2024-10-22,19,182.7,3471.3,Fulfilled
SO12543,CUST0211,ITM13147,2024-09-16,15,117.3,1759.5,Fulfilled
SO12544,CUST0061,ITM11493,2024-05-06,10,26.61,266.1,Fulfilled
SO12545,CUST0170,ITM10733,2024-01-17,9,31.89,287.01,Fulfilled
SO12546,CUST0215,ITM12101,2024-08-13,18,71.94,1294.92,Backordered
SO12547,CUST0198,ITM11667,2024-08-18,4,197.11,788.44,Backordered
SO12548,CUST0282,ITM12144,2024-06-16,16,151.37,2421.92,Fulfilled
SO12549,CUST0431,ITM12617,2024-02-04,18,171.68,3090.24,Backordered
SO12550,CUST0252,ITM12710,2024-10-27,4,24.2,96.8,Fulfilled
SO12551,CUST0274,ITM10730,2024-10-14,20,34.11,682.2,Fulfilled
SO12552,CUST0085,ITM12105,2024-09-17,12,64.81,777.72,Backordered
SO12553,CUST0299,ITM11772,2024-05-12,19,153.66,2919.54,Backordered
SO12554,CUST0014,ITM10205,2024-02-02,20,97.43,1948.6,Fulfilled
SO12555,CUST0369,ITM11239,2024-11-22,17,20.08,341.36,Fulfilled
SO12556,CUST0287,ITM11041,2024-12-22,12,30.12,361.44,Fulfilled
SO12557,CUST0366,ITM11920,2024-06-20,12,20.26,243.12,Fulfilled
SO12558,CUST0143,ITM11255,2024-04-26,2,63.59,127.18,Fulfilled
SO12559,CUST0105,ITM10109,2024-04-19,15,117.93,1768.95,Backordered
SO12560,CUST0290,ITM12816,2024-03-04,17,30.1,511.7,Fulfilled
SO12561,CUST0421,ITM12127,2024-07-25,16,79.92,1278.72,Fulfilled
SO12562,CUST0428,ITM10748,2024-03-04,14,158.54,2219.56,Fulfilled
